Date,Num_Children,Food_Remaining,Daily_Need,Food_Used,Donation_Amount,Expense_Total,Budget_Left,Food_Shortage,Suggested_Purchase,Quantity_To_Buy,Estimated_Cost,Emergency_Event,Medical_Treatment,Medical_Cost,Utility_Type,Utility_Cost,Staff_On_Duty,Notes,Food_Per_Child,Donation_Per_Child,Budget_Per_Child,Cost_Per_Child,Food_Shortage_Per_Child,Remaining_Days_Covered,Emergency_Flag,Medical_Flag,High_Utility_Cost,Daily_Status
2016-11-03,79,41,79,33,187458,42963,144495,38,Maize Flour,38,86868,Fire,Malaria,31063,Electricity,52302,3,Check food/donations,0.42,2372.89,1829.05,1599.09,0.48,0.52,1,1,1,Warning
2012-05-06,96,72,96,24,136887,130120,6767,24,Vegetables,24,39648,None,None,0,Water,55528,7,Check food/donations,0.25,1425.91,70.49,1933.83,0.25,0.75,0,0,1,Warning
2022-09-22,78,112,78,54,181289,36948,144341,0,None,0,0,None,Malaria,33826,Internet,46713,6,Stable,0.69,2324.22,1850.53,1506.24,0.0,1.44,0,1,1,Warning
2013-02-05,26,116,26,42,36809,86457,-49648,0,None,0,0,Power Outage,None,0,Electricity,59308,8,Check food/donations,1.62,1415.73,-1909.54,5606.35,0.0,4.46,1,0,1,Warning
2015-10-18,33,79,33,41,65860,144389,-78529,0,None,0,0,Water Shortage,Malaria,17990,Electricity,16838,7,Check food/donations,1.24,1995.76,-2379.67,5430.82,0.0,2.39,1,1,0,Warning
2022-01-28,79,10,79,10,127389,47369,80020,69,Maize Flour,69,120060,None,None,0,Internet,54331,3,Check food/donations,0.13,1612.52,1012.91,1287.34,0.87,0.13,0,0,1,Warning
2021-04-20,79,76,79,61,123678,100962,22716,3,Vegetables,3,6222,None,None,0,Internet,22899,4,Check food/donations,0.77,1565.54,287.54,1567.86,0.04,0.96,0,0,0,Critical
2013-11-29,42,105,42,20,121527,96561,24966,0,None,0,0,None,Diarrhea,22038,Gas,44133,4,Stable,0.48,2893.5,594.43,3874.57,0.0,2.5,0,1,1,Warning
2024-03-31,63,58,63,43,125050,128748,-3698,5,Beans,5,10370,Power Outage,None,0,Internet,16436,7,Check food/donations,0.68,1984.92,-58.7,2304.51,0.08,0.92,1,0,0,Warning
2015-03-27,97,54,97,52,147016,59854,87162,43,Maize Flour,43,68198,Power Outage,Diarrhea,27236,Gas,25064,9,Check food/donations,0.54,1515.63,898.58,1156.23,0.44,0.56,1,1,0,Warning
2010-06-05,71,18,71,18,70106,144492,-74386,53,Vegetables,53,84482,Water Shortage,None,0,Water,17262,5,Check food/donations,0.25,987.41,-1047.69,2278.23,0.75,0.25,1,0,0,Warning
2015-10-10,78,84,78,31,87100,56005,31095,0,None,0,0,None,Malaria,26674,Electricity,58598,7,Stable,0.4,1116.67,398.65,1811.24,0.0,1.08,0,1,1,Warning
2022-06-08,82,86,82,68,121933,77279,44654,0,None,0,0,None,None,0,Electricity,46083,5,Stable,0.83,1486.99,544.56,1504.41,0.0,1.05,0,0,1,Good
2011-06-22,76,10,76,10,9943,135925,-125982,66,Maize Flour,66,106194,None,Flu,19268,Water,31147,4,Check food/donations,0.13,130.83,-1657.66,2451.84,0.87,0.13,0,1,0,Warning
2021-06-01,59,64,59,12,76447,60326,16121,0,None,0,0,None,None,0,Water,57848,5,Stable,0.2,1295.71,273.24,2002.95,0.0,1.08,0,0,1,Critical
2010-12-30,34,53,34,22,193130,56872,136258,0,None,0,0,None,None,0,Water,32667,8,Stable,0.65,5680.29,4007.59,2633.5,0.0,1.56,0,0,0,Good
2017-03-27,88,60,88,29,18215,76236,-58021,28,Maize Flour,28,44660,Water Shortage,None,0,Gas,43781,5,Check food/donations,0.33,206.99,-659.33,1363.83,0.32,0.68,1,0,1,Warning
2024-08-25,73,56,73,46,141674,141821,-147,17,Maize Flour,17,26520,Power Outage,None,0,Electricity,45791,5,Check food/donations,0.63,1940.74,-2.01,2570.03,0.23,0.77,1,0,1,Warning
2024-01-17,92,48,92,36,184230,68299,115931,44,Vegetables,44,86900,None,Flu,14799,Electricity,59482,6,Check food/donations,0.39,2002.5,1260.12,1549.78,0.48,0.52,0,1,1,Warning
2012-04-03,38,30,38,30,37187,96704,-59517,8,Beans,8,15736,Water Shortage,None,0,Electricity,31732,9,Check food/donations,0.79,978.61,-1566.24,3379.89,0.21,0.79,1,0,0,Warning
2013-01-12,26,37,26,37,102319,65939,36380,0,None,0,0,None,Flu,21332,Water,19574,5,Stable,1.42,3935.35,1399.23,4109.42,0.0,1.42,0,1,0,Warning
2024-11-17,57,51,57,44,26796,120992,-94196,6,Beans,6,12228,Power Outage,None,0,Gas,56666,9,Check food/donations,0.77,470.11,-1652.56,3116.81,0.11,0.89,1,0,1,Warning
2015-01-08,86,113,86,65,67781,60973,6808,0,None,0,0,Water Shortage,Fever,22430,Internet,55457,10,Stable,0.76,788.15,79.16,1614.65,0.0,1.31,1,1,1,Warning
2010-10-01,20,79,20,19,33288,68046,-34758,0,None,0,0,None,None,0,Internet,58913,6,Check food/donations,0.95,1664.4,-1737.9,6347.95,0.0,3.95,0,0,1,Critical
2021-06-04,78,95,78,78,3497,115725,-112228,0,None,0,0,None,None,0,Gas,31486,6,Check food/donations,1.0,44.83,-1438.82,1887.32,0.0,1.22,0,0,0,Critical
2018-11-22,28,87,28,54,16513,57231,-40718,0,None,0,0,Fire,None,0,Gas,35896,6,Check food/donations,1.93,589.75,-1454.21,3325.96,0.0,3.11,1,0,0,Warning
2021-09-07,87,119,87,40,68619,112582,-43963,0,None,0,0,None,None,0,Gas,51026,3,Check food/donations,0.46,788.72,-505.32,1880.55,0.0,1.37,0,0,1,Critical
2011-03-08,26,44,26,23,159722,75059,84663,0,None,0,0,None,None,0,Electricity,32332,8,Stable,0.88,6143.15,3256.27,4130.42,0.0,1.69,0,0,0,Good
2018-11-15,51,87,51,54,179981,134521,45460,0,None,0,0,None,Malaria,32577,Internet,37638,5,Stable,1.06,3529.04,891.37,4014.43,0.0,1.71,0,1,0,Warning
2012-12-02,47,31,47,31,81730,34650,47080,16,Maize Flour,16,36016,Fire,None,0,Water,25333,9,Check food/donations,0.66,1738.94,1001.7,1276.23,0.34,0.66,1,0,0,Warning
2015-01-23,81,54,81,51,193916,105786,88130,27,Rice,27,42363,Power Outage,None,0,Electricity,58691,7,Check food/donations,0.63,2394.02,1088.02,2030.58,0.33,0.67,1,0,1,Warning
2017-04-11,57,7,57,7,86062,83820,2242,50,Rice,50,106450,None,None,0,Water,41007,3,Check food/donations,0.12,1509.86,39.33,2189.95,0.88,0.12,0,0,1,Warning
2019-09-09,52,99,52,70,125888,126779,-891,0,None,0,0,Power Outage,Malaria,34329,Gas,42050,5,Check food/donations,1.35,2420.92,-17.13,3906.88,0.0,1.9,1,1,1,Warning
2013-03-13,53,52,53,47,16101,110093,-93992,1,Vegetables,1,1981,None,None,0,Electricity,58697,3,Check food/donations,0.89,303.79,-1773.43,3184.72,0.02,0.98,0,0,1,Critical
2011-03-23,95,110,95,29,59515,59600,-85,0,None,0,0,None,None,0,Gas,31372,8,Check food/donations,0.31,626.47,-0.89,957.6,0.0,1.16,0,0,0,Critical
2010-02-23,32,32,32,26,174254,96541,77713,0,None,0,0,None,Fever,15318,Water,43053,8,Stable,0.81,5445.44,2428.53,4841.0,0.0,1.0,0,1,1,Warning
2019-06-12,56,74,56,63,143333,124490,18843,0,None,0,0,None,None,0,Electricity,19177,10,Stable,1.12,2559.52,336.48,2565.48,0.0,1.32,0,0,0,Critical
2011-11-28,63,120,63,76,62666,44911,17755,0,None,0,0,None,None,0,Water,42138,10,Stable,1.21,994.7,281.83,1381.73,0.0,1.9,0,0,1,Critical
2015-10-19,48,24,48,24,8725,77294,-68569,24,Beans,24,42672,None,None,0,Electricity,44773,10,Check food/donations,0.5,181.77,-1428.52,2543.06,0.5,0.5,0,0,1,Warning
2022-12-02,86,18,86,15,155587,129667,25920,68,Rice,68,164152,Power Outage,Malaria,21234,Internet,56807,5,Check food/donations,0.17,1809.15,301.4,2415.21,0.79,0.21,1,1,1,Warning
2010-04-29,39,9,39,9,57701,51424,6277,30,Rice,30,73380,Power Outage,Fever,25160,Water,52450,7,Check food/donations,0.23,1479.51,160.95,3308.56,0.77,0.23,1,1,1,Warning
2020-02-02,33,21,33,21,64361,145108,-80747,12,Maize Flour,12,28008,None,None,0,Internet,22371,10,Check food/donations,0.64,1950.33,-2446.88,5075.12,0.36,0.64,0,0,0,Warning
2016-08-26,84,43,84,35,128303,23580,104723,41,Vegetables,41,87207,None,None,0,Gas,58299,7,Check food/donations,0.42,1527.42,1246.7,974.75,0.49,0.51,0,0,1,Warning
2012-05-13,59,99,59,45,44106,82435,-38329,0,None,0,0,None,None,0,Water,21910,3,Check food/donations,0.76,747.56,-649.64,1768.56,0.0,1.68,0,0,0,Critical
2017-10-13,49,60,49,45,104630,149831,-45201,0,None,0,0,None,Fever,14708,Internet,32967,5,Check food/donations,0.92,2135.31,-922.47,4030.73,0.0,1.22,0,1,0,Warning
2017-01-27,96,76,96,42,62827,149742,-86915,20,Beans,20,49380,Fire,None,0,Electricity,33562,4,Check food/donations,0.44,654.45,-905.36,1909.42,0.21,0.79,1,0,0,Warning
2019-11-08,92,37,92,37,133051,142401,-9350,55,Maize Flour,55,127655,Water Shortage,Diarrhea,26708,Internet,15368,10,Check food/donations,0.4,1446.21,-101.63,2005.18,0.6,0.4,1,1,0,Warning
2023-06-07,93,90,93,8,162819,78883,83936,3,Rice,3,6720,None,None,0,Electricity,29044,10,Check food/donations,0.09,1750.74,902.54,1160.51,0.03,0.97,0,0,0,Critical
2012-02-26,72,114,72,30,81341,123333,-41992,0,None,0,0,None,None,0,Gas,41752,3,Check food/donations,0.42,1129.74,-583.22,2292.85,0.0,1.58,0,0,1,Critical
2013-02-03,70,106,70,58,151587,124085,27502,0,None,0,0,None,None,0,Electricity,26793,5,Stable,0.83,2165.53,392.89,2155.4,0.0,1.51,0,0,0,Critical
2013-03-27,40,71,40,9,46721,112692,-65971,0,None,0,0,Fire,None,0,Gas,21300,3,Check food/donations,0.23,1168.03,-1649.28,3349.8,0.0,1.77,1,0,0,Warning
2019-10-04,85,22,85,22,86058,21971,64087,63,Rice,63,103446,Water Shortage,None,0,Water,45580,8,Check food/donations,0.26,1012.45,753.96,794.72,0.74,0.26,1,0,1,Warning
2023-10-23,26,80,26,40,196070,92846,103224,0,None,0,0,None,Fever,26685,Electricity,51884,9,Stable,1.54,7541.15,3970.15,6592.88,0.0,3.08,0,1,1,Warning
2013-10-23,49,13,49,13,190860,97662,93198,36,Beans,36,74592,Power Outage,None,0,Gas,49403,5,Check food/donations,0.27,3895.1,1902.0,3001.33,0.73,0.27,1,0,1,Warning
2013-10-04,74,39,74,26,122649,69247,53402,35,Beans,35,67585,Water Shortage,None,0,Gas,36589,7,Check food/donations,0.35,1657.42,721.65,1430.22,0.47,0.53,1,0,0,Warning
2022-07-28,40,117,40,52,103923,137631,-33708,0,None,0,0,None,None,0,Water,44779,7,Check food/donations,1.3,2598.07,-842.7,4560.25,0.0,2.92,0,0,1,Critical
2013-09-24,82,65,82,63,100546,122667,-22121,17,Maize Flour,17,30532,None,None,0,Electricity,20410,7,Check food/donations,0.77,1226.17,-269.77,1744.84,0.21,0.79,0,0,0,Warning
2021-09-24,100,93,100,46,142760,143977,-1217,7,Beans,7,13083,None,Flu,13827,Water,56419,3,Check food/donations,0.46,1427.6,-12.17,2142.23,0.07,0.93,0,1,1,Warning
2021-06-29,64,49,64,49,164687,67488,97199,15,Rice,15,31140,Water Shortage,None,0,Gas,26524,4,Check food/donations,0.77,2573.23,1518.73,1468.94,0.23,0.77,1,0,0,Warning
2023-10-02,46,29,46,19,8571,111108,-102537,17,Rice,17,29920,Water Shortage,None,0,Internet,46281,10,Check food/donations,0.41,186.33,-2229.07,3421.5,0.37,0.63,1,0,1,Warning
2020-01-11,43,52,43,23,17981,31235,-13254,0,None,0,0,None,Malaria,34260,Electricity,37116,10,Check food/donations,0.53,418.16,-308.23,2386.3,0.0,1.21,0,1,0,Warning
2024-04-30,29,6,29,6,3876,28282,-24406,23,Maize Flour,23,50071,None,None,0,Electricity,27958,8,Check food/donations,0.21,133.66,-841.59,1939.31,0.79,0.21,0,0,0,Warning
2022-03-05,83,45,83,9,158803,111151,47652,38,Beans,38,68172,None,None,0,Electricity,54780,10,Check food/donations,0.11,1913.29,574.12,1999.17,0.46,0.54,0,0,1,Warning
2023-03-09,66,79,66,74,97469,37522,59947,0,None,0,0,None,Malaria,17634,Gas,26608,7,Stable,1.12,1476.8,908.29,1238.85,0.0,1.2,0,1,0,Warning
2023-12-24,20,50,20,13,117107,23939,93168,0,None,0,0,None,None,0,Electricity,26260,3,Stable,0.65,5855.35,4658.4,2509.95,0.0,2.5,0,0,0,Good
2013-01-26,59,104,59,13,37137,92387,-55250,0,None,0,0,None,None,0,Gas,55048,4,Check food/donations,0.22,629.44,-936.44,2498.9,0.0,1.76,0,0,1,Critical
2023-06-07,26,67,26,23,111993,52183,59810,0,None,0,0,None,Malaria,21617,Internet,15453,10,Stable,0.88,4307.42,2300.38,3432.81,0.0,2.58,0,1,0,Warning
2014-11-15,88,23,88,23,45131,25046,20085,65,Beans,65,116025,Sickness,None,0,Water,57271,8,Check food/donations,0.26,512.85,228.24,935.42,0.74,0.26,1,0,1,Warning
2013-08-20,31,107,31,17,64572,16197,48375,0,None,0,0,None,Malaria,18495,Gas,39176,9,Stable,0.55,2082.97,1560.48,2382.84,0.0,3.45,0,1,0,Warning
2010-12-25,85,53,85,38,84658,65393,19265,32,Maize Flour,32,66336,Sickness,Malaria,31812,Electricity,36233,6,Check food/donations,0.45,995.98,226.65,1569.86,0.38,0.62,1,1,0,Warning
2014-02-11,25,47,25,27,24535,57003,-32468,0,None,0,0,Water Shortage,None,0,Water,53216,7,Check food/donations,1.08,981.4,-1298.72,4408.76,0.0,1.88,1,0,1,Warning
2016-06-09,41,45,41,27,174028,118505,55523,0,None,0,0,None,None,0,Electricity,25169,5,Stable,0.66,4244.59,1354.22,3504.24,0.0,1.1,0,0,0,Good
2016-10-06,35,120,35,74,95399,111210,-15811,0,None,0,0,None,None,0,Gas,56074,6,Check food/donations,2.11,2725.69,-451.74,4779.54,0.0,3.43,0,0,1,Critical
2023-06-28,99,116,99,73,64252,89157,-24905,0,None,0,0,None,None,0,Electricity,43517,4,Check food/donations,0.74,649.01,-251.57,1340.14,0.0,1.17,0,0,1,Critical
2016-10-08,92,18,92,14,147543,84521,63022,74,Rice,74,164428,Power Outage,None,0,Internet,26345,5,Check food/donations,0.15,1603.73,685.02,1205.07,0.8,0.2,1,0,0,Warning
2013-03-27,28,111,28,45,131643,140690,-9047,0,None,0,0,None,Malaria,5724,Internet,17624,3,Check food/donations,1.61,4701.54,-323.11,5858.5,0.0,3.96,0,1,0,Warning
2012-04-21,74,99,74,49,116297,68950,47347,0,None,0,0,None,None,0,Water,47715,8,Stable,0.66,1571.58,639.82,1576.55,0.0,1.34,0,0,1,Good
2010-11-03,51,25,51,24,194571,108039,86532,26,Rice,26,62998,None,None,0,Internet,15565,6,Check food/donations,0.47,3815.12,1696.71,2423.61,0.51,0.49,0,0,0,Warning
2021-04-24,94,21,94,21,121726,53559,68167,73,Rice,73,159797,Power Outage,None,0,Water,32317,3,Check food/donations,0.22,1294.96,725.18,913.57,0.78,0.22,1,0,0,Warning
2016-01-28,42,32,42,32,167029,62556,104473,10,Maize Flour,10,22490,None,None,0,Internet,48087,8,Check food/donations,0.76,3976.88,2487.45,2634.36,0.24,0.76,0,0,1,Warning
2023-02-15,38,76,38,51,47216,28078,19138,0,None,0,0,None,None,0,Electricity,27580,8,Stable,1.34,1242.53,503.63,1464.68,0.0,2.0,0,0,0,Critical
2013-03-07,81,68,81,52,182934,17984,164950,13,Beans,13,24661,None,None,0,Water,19584,10,Check food/donations,0.64,2258.44,2036.42,463.8,0.16,0.84,0,0,0,Warning
2011-02-15,87,61,87,41,196788,73408,123380,26,Beans,26,60658,Fire,None,0,Internet,16071,6,Check food/donations,0.47,2261.93,1418.16,1028.49,0.3,0.7,1,0,0,Warning
2020-02-10,22,120,22,15,169591,61637,107954,0,None,0,0,None,None,0,Electricity,55508,3,Stable,0.68,7708.68,4907.0,5324.77,0.0,5.45,0,0,1,Good
2022-03-28,21,85,21,10,112452,141126,-28674,0,None,0,0,None,Malaria,11799,Gas,35128,7,Check food/donations,0.48,5354.86,-1365.43,8954.9,0.0,4.05,0,1,0,Warning
2018-08-18,86,16,86,16,25581,82307,-56726,70,Vegetables,70,139300,Fire,None,0,Internet,20844,6,Check food/donations,0.19,297.45,-659.6,1199.43,0.81,0.19,1,0,0,Warning
2016-05-16,41,48,41,48,76286,67921,8365,0,None,0,0,Power Outage,None,0,Internet,40801,4,Stable,1.17,1860.63,204.02,2651.76,0.0,1.17,1,0,1,Warning
2010-01-13,32,66,32,32,60190,113667,-53477,0,None,0,0,Power Outage,Malaria,26942,Water,53344,8,Check food/donations,1.0,1880.94,-1671.16,6061.03,0.0,2.06,1,1,1,Warning
2024-07-06,87,83,87,72,195134,28392,166742,4,Maize Flour,4,6824,None,None,0,Electricity,27384,3,Check food/donations,0.83,2242.92,1916.57,641.1,0.05,0.95,0,0,0,Critical
2012-08-11,47,41,47,9,125607,74456,51151,6,Beans,6,14028,None,None,0,Electricity,39318,5,Check food/donations,0.19,2672.49,1088.32,2420.72,0.13,0.87,0,0,0,Warning
2014-04-24,98,49,98,10,127219,39781,87438,49,Vegetables,49,77812,Fire,None,0,Gas,53793,8,Check food/donations,0.1,1298.15,892.22,954.84,0.5,0.5,1,0,1,Warning
2020-05-25,88,47,88,47,52071,94954,-42883,41,Maize Flour,41,67035,Sickness,None,0,Water,27258,6,Check food/donations,0.53,591.72,-487.31,1388.77,0.47,0.53,1,0,0,Warning
2018-10-29,29,116,29,41,180072,76357,103715,0,None,0,0,None,None,0,Electricity,46142,6,Stable,1.41,6209.38,3576.38,4224.1,0.0,4.0,0,0,1,Good
2014-09-28,20,19,20,19,155810,134061,21749,1,Maize Flour,1,1645,None,None,0,Gas,15316,6,Check food/donations,0.95,7790.5,1087.45,7468.85,0.05,0.95,0,0,0,Critical
2020-10-31,92,30,92,17,189607,105048,84559,62,Maize Flour,62,103168,Power Outage,None,0,Gas,55179,3,Check food/donations,0.18,2060.95,919.12,1741.6,0.67,0.33,1,0,1,Warning
2018-07-29,22,115,22,16,177319,85570,91749,0,None,0,0,None,Malaria,18813,Internet,18196,9,Stable,0.73,8059.95,4170.41,5571.77,0.0,5.23,0,1,0,Warning
2016-04-16,31,48,31,14,3659,91191,-87532,0,None,0,0,Power Outage,None,0,Electricity,28054,8,Check food/donations,0.45,118.03,-2823.61,3846.61,0.0,1.55,1,0,0,Warning
2016-09-12,83,74,83,21,195147,39515,155632,9,Vegetables,9,21924,None,None,0,Gas,19724,10,Check food/donations,0.25,2351.17,1875.08,713.72,0.11,0.89,0,0,0,Warning
2018-05-22,93,61,93,61,75713,89801,-14088,32,Maize Flour,32,56448,Sickness,None,0,Internet,31861,4,Check food/donations,0.66,814.12,-151.48,1308.19,0.34,0.66,1,0,0,Warning
2021-02-06,47,52,47,52,74712,17434,57278,0,None,0,0,None,Malaria,8026,Water,59857,4,Stable,1.11,1589.62,1218.68,1815.26,0.0,1.11,0,1,1,Warning
2021-03-07,73,88,73,50,168176,120921,47255,0,None,0,0,None,Malaria,26856,Water,41426,6,Stable,0.68,2303.78,647.33,2591.82,0.0,1.21,0,1,1,Warning
2010-04-29,86,63,86,63,129130,31102,98028,23,Rice,23,35949,Water Shortage,None,0,Water,15360,6,Check food/donations,0.73,1501.51,1139.86,540.26,0.27,0.73,1,0,0,Warning
2023-12-07,31,67,31,23,162760,140751,22009,0,None,0,0,None,Diarrhea,22597,Electricity,22346,3,Stable,0.74,5250.32,709.97,5990.13,0.0,2.16,0,1,0,Warning
2011-08-28,24,5,24,5,108353,85417,22936,19,Beans,19,37126,None,Malaria,9303,Electricity,27120,10,Check food/donations,0.21,4514.71,955.67,5076.67,0.79,0.21,0,1,0,Warning
2011-12-26,54,118,54,63,81991,136025,-54034,0,None,0,0,Water Shortage,Diarrhea,23459,Internet,33863,10,Check food/donations,1.17,1518.35,-1000.63,3580.5,0.0,2.19,1,1,0,Warning
2014-07-27,82,118,82,5,18802,81734,-62932,0,None,0,0,None,None,0,Gas,24948,9,Check food/donations,0.06,229.29,-767.46,1301.0,0.0,1.44,0,0,0,Critical
2020-04-14,45,24,45,24,147159,108005,39154,21,Maize Flour,21,51093,None,None,0,Internet,55621,6,Check food/donations,0.53,3270.2,870.09,3636.13,0.47,0.53,0,0,1,Warning
2020-12-21,80,110,80,36,31329,60806,-29477,0,None,0,0,Sickness,None,0,Gas,41653,9,Check food/donations,0.45,391.61,-368.46,1280.74,0.0,1.38,1,0,1,Warning
2023-05-05,50,49,50,28,36041,15158,20883,1,Vegetables,1,2294,None,Malaria,11663,Gas,44500,3,Check food/donations,0.56,720.82,417.66,1426.42,0.02,0.98,0,1,1,Warning
2020-06-10,43,35,43,35,190873,49055,141818,8,Vegetables,8,18408,None,None,0,Gas,18550,3,Check food/donations,0.81,4438.91,3298.09,1572.21,0.19,0.81,0,0,0,Warning
2018-11-19,75,28,75,28,179909,69624,110285,47,Rice,47,72051,Water Shortage,None,0,Internet,16324,8,Check food/donations,0.37,2398.79,1470.47,1145.97,0.63,0.37,1,0,0,Warning
2021-04-30,69,118,69,42,193655,143981,49674,0,None,0,0,None,None,0,Gas,26251,10,Stable,0.61,2806.59,719.91,2467.13,0.0,1.71,0,0,0,Good
2021-05-21,67,73,67,60,96642,91847,4795,0,None,0,0,Water Shortage,Malaria,20070,Electricity,56817,3,Stable,0.9,1442.42,71.57,2518.42,0.0,1.09,1,1,1,Warning
2021-07-05,65,65,65,58,133959,129789,4170,0,None,0,0,Sickness,None,0,Water,21984,10,Stable,0.89,2060.91,64.15,2334.97,0.0,1.0,1,0,0,Warning
2013-06-04,78,96,78,17,12058,58532,-46474,0,None,0,0,None,Malaria,33007,Gas,22904,6,Check food/donations,0.22,154.59,-595.82,1467.22,0.0,1.23,0,1,0,Warning
2014-09-11,62,34,62,9,154892,48309,106583,28,Rice,28,65352,None,None,0,Electricity,31284,5,Check food/donations,0.15,2498.26,1719.08,1283.76,0.45,0.55,0,0,0,Warning
2012-07-21,58,27,58,10,70156,115218,-45062,31,Beans,31,65658,None,None,0,Gas,50371,5,Check food/donations,0.17,1209.59,-776.93,2854.98,0.53,0.47,0,0,1,Warning
2021-01-11,40,21,40,10,171825,94953,76872,19,Beans,19,38950,Power Outage,None,0,Internet,24366,4,Check food/donations,0.25,4295.62,1921.8,2982.97,0.47,0.53,1,0,0,Warning
2018-03-30,59,84,59,72,66302,39510,26792,0,None,0,0,None,None,0,Internet,53224,8,Stable,1.22,1123.76,454.1,1571.76,0.0,1.42,0,0,1,Critical
2018-10-12,79,87,79,29,56013,31812,24201,0,None,0,0,None,None,0,Water,58311,3,Stable,0.37,709.03,306.34,1140.8,0.0,1.1,0,0,1,Critical
2010-03-25,49,28,49,28,164390,115933,48457,21,Rice,21,35847,None,Malaria,26133,Internet,58146,10,Check food/donations,0.57,3354.9,988.92,4085.96,0.43,0.57,0,1,1,Warning
2019-05-15,28,99,28,62,133396,29847,103549,0,None,0,0,None,None,0,Electricity,51794,4,Stable,2.21,4764.14,3698.18,2915.75,0.0,3.54,0,0,1,Good
2017-11-22,49,81,49,26,181103,119512,61591,0,None,0,0,None,Fever,2633,Gas,34024,7,Stable,0.53,3695.98,1256.96,3187.12,0.0,1.65,0,1,0,Warning
2019-09-05,79,106,79,69,164826,100404,64422,0,None,0,0,None,None,0,Gas,49082,5,Stable,0.87,2086.41,815.47,1892.23,0.0,1.34,0,0,1,Good
2010-02-16,56,116,56,54,159023,134739,24284,0,None,0,0,None,None,0,Internet,57606,10,Stable,0.96,2839.7,433.64,3434.73,0.0,2.07,0,0,1,Critical
2015-04-21,23,108,23,6,177805,116868,60937,0,None,0,0,None,None,0,Water,38344,3,Stable,0.26,7730.65,2649.43,6748.35,0.0,4.7,0,0,0,Good
2014-10-04,41,118,41,65,1715,77231,-75516,0,None,0,0,Water Shortage,None,0,Water,19348,3,Check food/donations,1.59,41.83,-1841.85,2355.59,0.0,2.88,1,0,0,Warning
2020-04-01,63,45,63,38,147132,60491,86641,18,Beans,18,40950,None,None,0,Electricity,39838,7,Check food/donations,0.6,2335.43,1375.25,1592.52,0.29,0.71,0,0,0,Warning
2013-08-23,76,119,76,61,24248,59049,-34801,0,None,0,0,Power Outage,None,0,Electricity,19791,7,Check food/donations,0.8,319.05,-457.91,1037.37,0.0,1.57,1,0,0,Warning
2024-05-08,83,53,83,53,70145,120324,-50179,30,Vegetables,30,72630,Water Shortage,None,0,Internet,29735,10,Check food/donations,0.64,845.12,-604.57,1807.94,0.36,0.64,1,0,0,Warning
2020-08-08,97,66,97,61,72743,80614,-7871,31,Beans,31,57195,None,Flu,12023,Internet,40472,10,Check food/donations,0.63,749.93,-81.14,1372.26,0.32,0.68,0,1,1,Warning
2019-05-04,79,51,79,51,126034,77679,48355,28,Vegetables,28,46788,Fire,Diarrhea,18685,Internet,53508,4,Check food/donations,0.65,1595.37,612.09,1897.11,0.35,0.65,1,1,1,Warning
2016-11-11,40,39,40,39,49782,111054,-61272,1,Beans,1,1977,Water Shortage,None,0,Electricity,27485,7,Check food/donations,0.97,1244.55,-1531.8,3463.47,0.03,0.97,1,0,0,Warning
2017-06-19,81,53,81,12,132252,101239,31013,28,Maize Flour,28,68096,Water Shortage,None,0,Internet,57310,4,Check food/donations,0.15,1632.74,382.88,1957.4,0.35,0.65,1,0,1,Warning
2019-12-14,68,114,68,72,9981,75428,-65447,0,None,0,0,None,Malaria,18584,Internet,22296,9,Check food/donations,1.06,146.78,-962.46,1710.41,0.0,1.68,0,1,0,Warning
2015-05-27,92,66,92,10,9466,128512,-119046,26,Beans,26,59280,Sickness,Fever,9774,Electricity,47104,6,Check food/donations,0.11,102.89,-1293.98,2015.11,0.28,0.72,1,1,1,Warning
2015-05-22,77,104,77,51,39084,67135,-28051,0,None,0,0,None,None,0,Internet,32633,9,Check food/donations,0.66,507.58,-364.3,1295.69,0.0,1.35,0,0,0,Critical
2020-02-19,26,94,26,77,117322,29394,87928,0,None,0,0,None,None,0,Electricity,47116,9,Stable,2.96,4512.38,3381.85,2942.69,0.0,3.62,0,0,1,Good
2016-08-23,96,66,96,11,9908,48039,-38131,30,Beans,30,59850,None,None,0,Electricity,21290,8,Check food/donations,0.11,103.21,-397.2,722.18,0.31,0.69,0,0,0,Warning
2018-04-17,44,67,44,15,4550,27122,-22572,0,None,0,0,Power Outage,None,0,Internet,58007,6,Check food/donations,0.34,103.41,-513.0,1934.75,0.0,1.52,1,0,1,Warning
