Date,Num_Children,Food_Remaining,Daily_Need,Food_Used,Donation_Amount,Expense_Total,Budget_Left,Food_Shortage,Suggested_Purchase,Quantity_To_Buy,Estimated_Cost,Emergency_Event,Medical_Treatment,Medical_Cost,Utility_Type,Utility_Cost,Staff_On_Duty,Notes,Food_Per_Child,Donation_Per_Child,Budget_Per_Child,Cost_Per_Child,Food_Shortage_Per_Child,Remaining_Days_Covered,Emergency_Flag,Medical_Flag,High_Utility_Cost,Daily_Status
2017-09-20,91,24,91,17,91635,145430,-53795,67,Rice,67,115039,Water Shortage,None,0,Water,25756,3,Check food/donations,0.19,1006.98,-591.15,1881.16,0.74,0.26,1,0,0,Warning
2017-12-23,39,34,39,34,41143,89181,-48038,5,Rice,5,10285,Fire,Malaria,15472,Internet,19925,10,Check food/donations,0.87,1054.95,-1231.74,3194.31,0.13,0.87,1,1,0,Warning
2014-07-10,47,57,47,25,61014,42073,18941,0,None,0,0,None,None,0,Water,23424,6,Stable,0.53,1298.17,403.0,1393.55,0.0,1.21,0,0,0,Critical
2013-09-24,43,95,43,8,175666,71028,104638,0,None,0,0,None,None,0,Gas,46924,5,Stable,0.19,4085.26,2433.44,2743.07,0.0,2.21,0,0,1,Good
2023-08-19,86,8,86,8,144659,135923,8736,78,Vegetables,78,117156,None,None,0,Water,33449,4,Check food/donations,0.09,1682.08,101.58,1969.44,0.91,0.09,0,0,0,Warning
2014-11-12,92,7,92,7,166694,98533,68161,85,Beans,85,192100,Power Outage,None,0,Electricity,55295,8,Check food/donations,0.08,1811.89,740.88,1672.04,0.92,0.08,1,0,1,Warning
2010-10-31,98,77,98,8,6993,82031,-75038,21,Maize Flour,21,37968,None,Fever,5751,Gas,39985,4,Check food/donations,0.08,71.36,-765.69,1303.74,0.21,0.79,0,1,0,Warning
2018-11-15,36,60,36,60,27968,124329,-96361,0,None,0,0,None,None,0,Water,19543,10,Check food/donations,1.67,776.89,-2676.69,3996.44,0.0,1.67,0,0,0,Critical
2014-05-15,65,68,65,27,154364,83610,70754,0,None,0,0,None,Flu,33525,Internet,57562,4,Stable,0.42,2374.83,1088.52,2687.65,0.0,1.05,0,1,1,Warning
2021-06-01,61,35,61,15,100356,133513,-33157,26,Beans,26,42016,Water Shortage,None,0,Water,58375,10,Check food/donations,0.25,1645.18,-543.56,3145.7,0.43,0.57,1,0,1,Warning
2021-04-21,87,100,87,57,105117,123531,-18414,0,None,0,0,Fire,None,0,Internet,33822,7,Check food/donations,0.66,1208.24,-211.66,1808.66,0.0,1.15,1,0,0,Warning
2021-10-04,78,105,78,32,162889,127557,35332,0,None,0,0,None,None,0,Internet,39911,4,Stable,0.41,2088.32,452.97,2147.03,0.0,1.35,0,0,0,Good
2010-10-26,92,88,92,24,105193,109437,-4244,4,Maize Flour,4,6220,None,None,0,Gas,32514,4,Check food/donations,0.26,1143.4,-46.13,1542.95,0.04,0.96,0,0,0,Critical
2023-07-05,83,83,83,44,163515,49073,114442,0,None,0,0,None,Fever,29849,Electricity,58240,8,Stable,0.53,1970.06,1378.82,1652.55,0.0,1.0,0,1,1,Warning
2014-04-28,20,49,20,49,127252,61960,65292,0,None,0,0,None,None,0,Internet,46057,4,Stable,2.45,6362.6,3264.6,5400.85,0.0,2.45,0,0,1,Good
2012-01-28,50,112,50,32,157246,28542,128704,0,None,0,0,None,None,0,Internet,51317,5,Stable,0.64,3144.92,2574.08,1597.18,0.0,2.24,0,0,1,Good
2014-07-31,65,20,65,20,103760,53872,49888,45,Rice,45,72000,Water Shortage,None,0,Gas,25112,9,Check food/donations,0.31,1596.31,767.51,1215.14,0.69,0.31,1,0,0,Warning
2013-06-14,72,43,72,43,59620,143788,-84168,29,Rice,29,60523,Water Shortage,None,0,Electricity,58071,6,Check food/donations,0.6,828.06,-1169.0,2803.6,0.4,0.6,1,0,1,Warning
2020-10-25,79,23,79,23,1994,20794,-18800,56,Maize Flour,56,135520,Water Shortage,Fever,13183,Internet,39735,5,Check food/donations,0.29,25.24,-237.97,933.06,0.71,0.29,1,1,0,Warning
2018-10-29,28,112,28,66,76325,56943,19382,0,None,0,0,None,None,0,Internet,56597,8,Stable,2.36,2725.89,692.21,4055.0,0.0,4.0,0,0,1,Critical
2022-07-01,59,42,59,42,6022,24511,-18489,17,Vegetables,17,27863,Power Outage,Fever,12388,Gas,22804,7,Check food/donations,0.71,102.07,-313.37,1011.92,0.29,0.71,1,1,0,Warning
2011-12-08,69,60,69,54,85227,78980,6247,9,Maize Flour,9,22302,Power Outage,Flu,30822,Water,25728,4,Check food/donations,0.78,1235.17,90.54,1964.2,0.13,0.87,1,1,0,Warning
2013-10-08,56,89,56,62,14811,108856,-94045,0,None,0,0,None,None,0,Water,21892,9,Check food/donations,1.11,264.48,-1679.38,2334.79,0.0,1.59,0,0,0,Critical
2019-08-02,21,14,21,14,170474,41503,128971,7,Beans,7,13293,None,Fever,12573,Internet,46041,8,Check food/donations,0.67,8117.81,6141.48,4767.48,0.33,0.67,0,1,1,Warning
2023-11-01,77,106,77,16,180751,144515,36236,0,None,0,0,None,None,0,Gas,43372,8,Stable,0.21,2347.42,470.6,2440.09,0.0,1.38,0,0,1,Good
2019-09-18,75,35,75,35,46290,132814,-86524,40,Beans,40,91880,Water Shortage,Malaria,27080,Gas,15577,8,Check food/donations,0.47,617.2,-1153.65,2339.61,0.53,0.47,1,1,0,Warning
2020-08-24,28,23,28,23,179451,33036,146415,5,Maize Flour,5,8965,None,None,0,Water,21102,7,Check food/donations,0.82,6408.96,5229.11,1933.5,0.18,0.82,0,0,0,Critical
2018-06-24,44,81,44,50,112482,30600,81882,0,None,0,0,None,None,0,Water,42613,5,Stable,1.14,2556.41,1860.95,1663.93,0.0,1.84,0,0,1,Good
2013-04-27,42,55,42,31,181283,103580,77703,0,None,0,0,None,None,0,Gas,49597,10,Stable,0.74,4316.26,1850.07,3647.07,0.0,1.31,0,0,1,Good
2020-01-12,100,64,100,16,109323,119057,-9734,36,Beans,36,67140,Water Shortage,None,0,Gas,30481,8,Check food/donations,0.16,1093.23,-97.34,1495.38,0.36,0.64,1,0,0,Warning
2013-12-16,21,20,21,20,159517,83936,75581,1,Maize Flour,1,1817,None,None,0,Electricity,57169,4,Check food/donations,0.95,7596.05,3599.1,6719.29,0.05,0.95,0,0,1,Critical
2022-01-31,32,28,32,28,67867,114591,-46724,4,Maize Flour,4,7556,None,None,0,Water,35668,4,Check food/donations,0.88,2120.84,-1460.12,4695.59,0.12,0.88,0,0,0,Critical
2020-08-31,78,6,78,6,159563,20402,139161,72,Beans,72,125424,None,None,0,Electricity,59577,9,Check food/donations,0.08,2045.68,1784.12,1025.37,0.92,0.08,0,0,1,Warning
2016-09-23,56,72,56,54,139267,117192,22075,0,None,0,0,None,None,0,Internet,34637,10,Stable,0.96,2486.91,394.2,2711.23,0.0,1.29,0,0,0,Critical
2013-11-20,70,65,70,8,138706,126743,11963,5,Maize Flour,5,9035,None,Malaria,33525,Internet,34154,5,Check food/donations,0.11,1981.51,170.9,2777.46,0.07,0.93,0,1,0,Warning
2013-06-20,29,69,29,60,96892,106362,-9470,0,None,0,0,None,Fever,33328,Electricity,46836,8,Check food/donations,2.07,3341.1,-326.55,6431.93,0.0,2.38,0,1,1,Warning
2014-08-07,78,49,78,9,155576,106796,48780,29,Beans,29,69107,None,None,0,Internet,24563,9,Check food/donations,0.12,1994.56,625.38,1684.09,0.37,0.63,0,0,0,Warning
2019-01-21,65,107,65,19,52455,18900,33555,0,None,0,0,None,Fever,13871,Water,23545,5,Stable,0.29,807.0,516.23,866.4,0.0,1.65,0,1,0,Warning
2011-02-06,91,32,91,32,151009,48518,102491,59,Vegetables,59,91745,Water Shortage,None,0,Water,53477,9,Check food/donations,0.35,1659.44,1126.27,1120.82,0.65,0.35,1,0,1,Warning
2010-08-30,99,59,99,59,160023,109464,50559,40,Maize Flour,40,60120,None,None,0,Internet,19236,4,Check food/donations,0.6,1616.39,510.7,1300.0,0.4,0.6,0,0,0,Warning
2017-01-02,41,61,41,28,158318,116532,41786,0,None,0,0,None,None,0,Water,22985,8,Stable,0.68,3861.41,1019.17,3402.85,0.0,1.49,0,0,0,Good
2010-10-17,38,69,38,26,178363,82147,96216,0,None,0,0,None,None,0,Internet,18657,7,Stable,0.68,4693.76,2532.0,2652.74,0.0,1.82,0,0,0,Good
2012-01-31,60,113,60,33,112160,35960,76200,0,None,0,0,None,None,0,Gas,33670,5,Stable,0.55,1869.33,1270.0,1160.5,0.0,1.88,0,0,0,Good
2019-11-26,95,84,95,34,172327,135325,37002,11,Rice,11,24024,Fire,None,0,Internet,17780,5,Check food/donations,0.36,1813.97,389.49,1611.63,0.12,0.88,1,0,0,Warning
2021-01-05,87,25,87,25,190062,81431,108631,62,Beans,62,146196,None,None,0,Internet,56064,7,Check food/donations,0.29,2184.62,1248.63,1580.4,0.71,0.29,0,0,1,Warning
2016-11-27,92,100,92,59,99353,39577,59776,0,None,0,0,None,None,0,Electricity,28407,4,Stable,0.64,1079.92,649.74,738.96,0.0,1.09,0,0,0,Good
2014-05-07,34,6,34,6,29144,55429,-26285,28,Vegetables,28,65100,None,None,0,Water,41970,8,Check food/donations,0.18,857.18,-773.09,2864.68,0.82,0.18,0,0,1,Warning
2021-06-16,93,90,93,77,38813,81388,-42575,3,Maize Flour,3,7440,None,Fever,16326,Water,42224,5,Check food/donations,0.83,417.34,-457.8,1504.71,0.03,0.97,0,1,1,Warning
2010-04-24,27,55,27,29,187398,79696,107702,0,None,0,0,None,None,0,Internet,57177,10,Stable,1.07,6940.67,3988.96,5069.37,0.0,2.04,0,0,1,Good
2016-02-05,68,6,68,6,142407,59569,82838,62,Beans,62,154256,Power Outage,None,0,Gas,55379,5,Check food/donations,0.09,2094.22,1218.21,1690.41,0.91,0.09,1,0,1,Warning
2010-11-24,96,85,96,28,105381,103412,1969,11,Vegetables,11,25432,Sickness,None,0,Internet,58507,6,Check food/donations,0.29,1097.72,20.51,1686.66,0.11,0.89,1,0,1,Warning
2018-01-15,91,58,91,26,184731,54629,130102,33,Vegetables,33,51546,Water Shortage,None,0,Water,49348,7,Check food/donations,0.29,2030.01,1429.69,1142.6,0.36,0.64,1,0,1,Warning
2020-01-24,40,34,40,25,147037,134986,12051,6,Maize Flour,6,9708,None,None,0,Gas,24294,8,Check food/donations,0.62,3675.93,301.27,3982.0,0.15,0.85,0,0,0,Warning
2022-07-27,81,73,81,21,85492,39980,45512,8,Beans,8,20000,None,Fever,18938,Water,55755,5,Check food/donations,0.26,1055.46,561.88,1415.72,0.1,0.9,0,1,1,Warning
2015-09-15,22,110,22,26,169642,79588,90054,0,None,0,0,None,None,0,Water,50309,5,Stable,1.18,7711.0,4093.36,5904.41,0.0,5.0,0,0,1,Good
2010-02-03,30,116,30,14,22358,106023,-83665,0,None,0,0,None,None,0,Internet,40381,7,Check food/donations,0.47,745.27,-2788.83,4880.13,0.0,3.87,0,0,1,Critical
2021-05-20,83,28,83,28,30802,140980,-110178,55,Maize Flour,55,134090,None,Diarrhea,18481,Internet,37416,7,Check food/donations,0.34,371.11,-1327.45,2372.01,0.66,0.34,0,1,0,Warning
2023-11-20,51,53,51,53,76150,118364,-42214,0,None,0,0,Power Outage,None,0,Electricity,31764,5,Check food/donations,1.04,1493.14,-827.73,2943.69,0.0,1.04,1,0,0,Warning
2019-03-01,74,104,74,60,133565,90939,42626,0,None,0,0,None,Flu,13753,Internet,54091,3,Stable,0.81,1804.93,576.03,2145.72,0.0,1.41,0,1,1,Warning
2015-08-11,71,93,71,75,117686,64413,53273,0,None,0,0,None,None,0,Electricity,16449,7,Stable,1.06,1657.55,750.32,1138.9,0.0,1.31,0,0,0,Good
2010-07-02,61,40,61,40,64287,29970,34317,21,Vegetables,21,32529,None,None,0,Electricity,32056,5,Check food/donations,0.66,1053.89,562.57,1016.82,0.34,0.66,0,0,0,Warning
2015-11-20,39,86,39,33,76963,46660,30303,0,None,0,0,None,None,0,Water,27250,8,Stable,0.85,1973.41,777.0,1895.13,0.0,2.21,0,0,0,Good
2017-10-27,89,70,89,58,24864,119877,-95013,19,Beans,19,31350,None,Malaria,20225,Gas,52831,7,Check food/donations,0.65,279.37,-1067.56,2167.79,0.21,0.79,0,1,1,Warning
2017-11-15,20,39,20,39,109719,148519,-38800,0,None,0,0,Fire,None,0,Water,34136,9,Check food/donations,1.95,5485.95,-1940.0,9132.75,0.0,1.95,1,0,0,Warning
2014-06-15,77,100,77,71,180283,66327,113956,0,None,0,0,None,None,0,Gas,43123,10,Stable,0.92,2341.34,1479.95,1421.43,0.0,1.3,0,0,1,Good
2013-11-03,41,15,41,15,98216,139254,-41038,26,Maize Flour,26,61594,Power Outage,Malaria,11618,Internet,23192,5,Check food/donations,0.37,2395.51,-1000.93,4245.46,0.63,0.37,1,1,0,Warning
2013-10-02,22,67,22,67,147625,128312,19313,0,None,0,0,None,None,0,Internet,35610,5,Stable,3.05,6710.23,877.86,7451.0,0.0,3.05,0,0,0,Critical
2019-08-01,93,74,93,70,168148,79272,88876,19,Maize Flour,19,35796,Power Outage,Fever,12802,Internet,26771,3,Check food/donations,0.75,1808.04,955.66,1277.9,0.2,0.8,1,1,0,Warning
2019-11-25,50,81,50,9,135649,139287,-3638,0,None,0,0,None,Fever,4767,Internet,34774,4,Check food/donations,0.18,2712.98,-72.76,3576.56,0.0,1.62,0,1,0,Warning
2011-11-23,46,47,46,47,168508,111138,57370,0,None,0,0,None,Fever,14294,Water,24063,8,Stable,1.02,3663.22,1247.17,3249.89,0.0,1.02,0,1,0,Warning
2021-02-12,31,58,31,58,21042,82776,-61734,0,None,0,0,Sickness,None,0,Water,38296,4,Check food/donations,1.87,678.77,-1991.42,3905.55,0.0,1.87,1,0,0,Warning
2022-10-13,20,91,20,44,67004,61631,5373,0,None,0,0,Sickness,None,0,Internet,21984,5,Stable,2.2,3350.2,268.65,4180.75,0.0,4.55,1,0,0,Warning
2017-07-09,91,91,91,40,28265,98663,-70398,0,None,0,0,None,None,0,Water,18932,8,Check food/donations,0.44,310.6,-773.6,1292.25,0.0,1.0,0,0,0,Critical
2010-08-08,25,74,25,21,71486,17308,54178,0,None,0,0,None,None,0,Internet,53672,6,Stable,0.84,2859.44,2167.12,2839.2,0.0,2.96,0,0,1,Good
2022-06-23,76,50,76,27,181718,88280,93438,26,Maize Flour,26,46670,Water Shortage,Malaria,18687,Water,32893,9,Check food/donations,0.36,2391.03,1229.45,1840.26,0.34,0.66,1,1,0,Warning
2010-02-13,43,31,43,31,192978,101141,91837,12,Maize Flour,12,28872,Fire,None,0,Internet,28420,4,Check food/donations,0.72,4487.86,2135.74,3013.05,0.28,0.72,1,0,0,Warning
2022-09-04,27,78,27,61,56154,103147,-46993,0,None,0,0,Fire,None,0,Water,24674,4,Check food/donations,2.26,2079.78,-1740.48,4734.11,0.0,2.89,1,0,0,Warning
2015-05-01,88,48,88,38,12322,89552,-77230,40,Maize Flour,40,64640,Power Outage,None,0,Internet,22353,8,Check food/donations,0.43,140.02,-877.61,1271.65,0.45,0.55,1,0,0,Warning
2011-02-27,56,5,56,5,23736,55486,-31750,51,Maize Flour,51,87261,Water Shortage,None,0,Water,48858,6,Check food/donations,0.09,423.86,-566.96,1863.29,0.91,0.09,1,0,1,Warning
2020-08-18,90,91,90,59,188445,97212,91233,0,None,0,0,None,None,0,Gas,47516,5,Stable,0.66,2093.83,1013.7,1608.09,0.0,1.01,0,0,1,Good
2023-06-25,94,41,94,22,62370,15667,46703,53,Rice,53,108650,Power Outage,None,0,Gas,32614,9,Check food/donations,0.23,663.51,496.84,513.63,0.56,0.44,1,0,0,Warning
2023-03-12,27,15,27,15,198264,139533,58731,12,Beans,12,18444,Fire,None,0,Gas,55516,7,Check food/donations,0.56,7343.11,2175.22,7224.04,0.44,0.56,1,0,1,Warning
2013-11-16,93,76,93,65,130573,122298,8275,17,Beans,17,30005,None,None,0,Gas,17101,6,Check food/donations,0.7,1404.01,88.98,1498.91,0.18,0.82,0,0,0,Warning
2018-02-17,47,30,47,30,162565,104762,57803,17,Maize Flour,17,34731,None,None,0,Gas,24124,7,Check food/donations,0.64,3458.83,1229.85,2742.26,0.36,0.64,0,0,0,Warning
2022-11-11,62,66,62,58,103752,103069,683,0,None,0,0,None,Fever,34420,Water,33047,6,Stable,0.94,1673.42,11.02,2750.58,0.0,1.06,0,1,0,Warning
2010-07-31,81,50,81,50,106839,27206,79633,31,Beans,31,70432,Power Outage,None,0,Electricity,53192,3,Check food/donations,0.62,1319.0,983.12,992.57,0.38,0.62,1,0,1,Warning
2019-08-07,58,82,58,13,69270,44386,24884,0,None,0,0,None,Fever,2663,Gas,21523,4,Stable,0.22,1194.31,429.03,1182.28,0.0,1.41,0,1,0,Warning
2021-04-19,50,26,50,24,164154,76635,87519,24,Vegetables,24,50232,Sickness,None,0,Electricity,35964,7,Check food/donations,0.48,3283.08,1750.38,2251.98,0.48,0.52,1,0,0,Warning
2014-12-30,37,24,37,24,96966,79111,17855,13,Beans,13,23803,None,None,0,Electricity,43004,4,Check food/donations,0.65,2620.7,482.57,3300.41,0.35,0.65,0,0,1,Warning
2023-05-17,24,19,24,19,41418,125680,-84262,5,Maize Flour,5,11500,None,None,0,Gas,56454,10,Check food/donations,0.79,1725.75,-3510.92,7588.92,0.21,0.79,0,0,1,Critical
2019-05-22,43,105,43,62,193762,132816,60946,0,None,0,0,None,None,0,Electricity,57356,6,Stable,1.44,4506.09,1417.35,4422.6,0.0,2.44,0,0,1,Good
2020-02-11,68,116,68,22,189432,19942,169490,0,None,0,0,None,None,0,Gas,52934,3,Stable,0.32,2785.76,2492.5,1071.71,0.0,1.71,0,0,1,Good
2018-06-20,71,113,71,21,170173,132302,37871,0,None,0,0,None,None,0,Gas,26982,10,Stable,0.3,2396.8,533.39,2243.44,0.0,1.59,0,0,0,Good
2011-01-08,56,87,56,55,151966,37888,114078,0,None,0,0,None,None,0,Electricity,47624,3,Stable,0.98,2713.68,2037.11,1527.0,0.0,1.55,0,0,1,Good
2017-04-26,42,75,42,35,149713,141439,8274,0,None,0,0,None,None,0,Water,33253,7,Stable,0.83,3564.6,197.0,4159.33,0.0,1.79,0,0,0,Critical
2017-03-10,46,16,46,16,44574,92136,-47562,30,Maize Flour,30,61830,Fire,None,0,Internet,24468,7,Check food/donations,0.35,969.0,-1033.96,2534.87,0.65,0.35,1,0,0,Warning
2019-03-26,58,96,58,47,22019,15180,6839,0,None,0,0,None,None,0,Electricity,38463,8,Stable,0.81,379.64,117.91,924.88,0.0,1.66,0,0,0,Critical
2023-02-12,71,83,71,67,191781,25709,166072,0,None,0,0,None,None,0,Gas,56032,7,Stable,0.94,2701.14,2339.04,1151.28,0.0,1.17,0,0,1,Good
2020-01-26,61,12,61,8,179478,126264,53214,49,Beans,49,120785,None,None,0,Gas,50381,3,Check food/donations,0.13,2942.26,872.36,2895.82,0.8,0.2,0,0,1,Warning
2020-11-04,67,29,67,29,102905,50364,52541,38,Beans,38,94278,None,Flu,21370,Water,38367,5,Check food/donations,0.43,1535.9,784.19,1643.3,0.57,0.43,0,1,0,Warning
2011-09-15,85,111,85,24,84255,116781,-32526,0,None,0,0,Sickness,None,0,Water,41840,7,Check food/donations,0.28,991.24,-382.66,1866.13,0.0,1.31,1,0,1,Warning
2016-08-24,49,100,49,41,35505,117391,-81886,0,None,0,0,None,None,0,Internet,31987,8,Check food/donations,0.84,724.59,-1671.14,3048.53,0.0,2.04,0,0,0,Critical
2011-10-28,20,106,20,67,129784,69629,60155,0,None,0,0,None,None,0,Internet,34656,9,Stable,3.35,6489.2,3007.75,5214.25,0.0,5.3,0,0,0,Good
2022-05-14,84,16,84,12,17640,66743,-49103,68,Maize Flour,68,121992,Power Outage,None,0,Water,27843,4,Check food/donations,0.14,210.0,-584.56,1126.02,0.81,0.19,1,0,0,Warning
2013-12-31,31,49,31,44,151691,148725,2966,0,None,0,0,Power Outage,Flu,17174,Internet,53643,7,Stable,1.42,4893.26,95.68,7082.0,0.0,1.58,1,1,1,Warning
2020-02-12,70,41,70,41,2891,28787,-25896,29,Rice,29,56086,Water Shortage,None,0,Gas,22992,4,Check food/donations,0.59,41.3,-369.94,739.7,0.41,0.59,1,0,0,Warning
2019-05-20,37,36,37,29,187025,77092,109933,1,Maize Flour,1,2051,None,None,0,Gas,21164,5,Check food/donations,0.78,5054.73,2971.16,2655.57,0.03,0.97,0,0,0,Critical
2019-05-29,43,74,43,64,187227,45139,142088,0,None,0,0,None,None,0,Gas,58751,3,Stable,1.49,4354.12,3304.37,2416.05,0.0,1.72,0,0,1,Good
2013-08-22,85,64,85,25,117810,81257,36553,21,Rice,21,43806,Power Outage,None,0,Electricity,50703,10,Check food/donations,0.29,1386.0,430.04,1552.47,0.25,0.75,1,0,1,Warning
2020-05-26,64,79,64,34,120970,52066,68904,0,None,0,0,None,None,0,Gas,19458,6,Stable,0.53,1890.16,1076.62,1117.56,0.0,1.23,0,0,0,Good
2018-04-07,30,99,30,61,21295,78426,-57131,0,None,0,0,None,Flu,18514,Internet,53950,4,Check food/donations,2.03,709.83,-1904.37,5029.67,0.0,3.3,0,1,1,Warning
2011-09-18,24,81,24,76,65925,139136,-73211,0,None,0,0,Fire,None,0,Internet,45983,8,Check food/donations,3.17,2746.88,-3050.46,7713.29,0.0,3.38,1,0,1,Warning
2015-02-06,30,89,30,35,132789,22941,109848,0,None,0,0,None,Malaria,11679,Water,55476,3,Stable,1.17,4426.3,3661.6,3003.2,0.0,2.97,0,1,1,Warning
2010-12-15,42,49,42,49,187426,48867,138559,0,None,0,0,None,Fever,6854,Gas,51656,5,Stable,1.17,4462.52,3299.02,2556.6,0.0,1.17,0,1,1,Warning
2011-05-26,55,82,55,9,93069,26398,66671,0,None,0,0,None,None,0,Gas,30648,3,Stable,0.16,1692.16,1212.2,1037.2,0.0,1.49,0,0,0,Good
2016-11-18,77,44,77,44,95916,112302,-16386,33,Vegetables,33,71379,Power Outage,None,0,Internet,31407,8,Check food/donations,0.57,1245.66,-212.81,1866.35,0.43,0.57,1,0,0,Warning
2021-04-02,98,116,98,24,174783,113303,61480,0,None,0,0,None,None,0,Electricity,32821,5,Stable,0.24,1783.5,627.35,1491.06,0.0,1.18,0,0,0,Good
2010-10-10,80,62,80,62,93403,63017,30386,18,Maize Flour,18,29736,None,Malaria,25985,Water,45006,9,Check food/donations,0.78,1167.54,379.82,1675.1,0.23,0.78,0,1,1,Warning
2018-06-27,38,95,38,34,134961,114335,20626,0,None,0,0,None,None,0,Electricity,48518,7,Stable,0.89,3551.61,542.79,4285.61,0.0,2.5,0,0,1,Critical
2021-08-19,87,17,87,17,164127,65176,98951,70,Rice,70,126560,None,Malaria,31981,Internet,29179,4,Check food/donations,0.2,1886.52,1137.37,1452.14,0.8,0.2,0,1,0,Warning
2022-12-09,33,52,33,38,148938,90435,58503,0,None,0,0,None,None,0,Internet,27388,4,Stable,1.15,4513.27,1772.82,3570.39,0.0,1.58,0,0,0,Good
2020-08-21,71,12,71,12,93228,59502,33726,59,Beans,59,134343,Power Outage,Fever,26740,Internet,30671,7,Check food/donations,0.17,1313.07,475.01,1646.66,0.83,0.17,1,1,0,Warning
2019-07-11,46,32,46,32,159786,132895,26891,14,Vegetables,14,32620,None,None,0,Gas,41062,3,Check food/donations,0.7,3473.61,584.59,3781.67,0.3,0.7,0,0,1,Warning
2022-09-05,35,111,35,35,39526,65397,-25871,0,None,0,0,Water Shortage,None,0,Electricity,46430,6,Check food/donations,1.0,1129.31,-739.17,3195.06,0.0,3.17,1,0,1,Warning
2023-09-26,47,31,47,31,75928,77933,-2005,16,Beans,16,31664,None,Fever,7525,Water,33882,10,Check food/donations,0.66,1615.49,-42.66,2539.15,0.34,0.66,0,1,0,Warning
2018-02-16,57,24,57,6,48719,121401,-72682,33,Rice,33,58377,Power Outage,Flu,31553,Gas,57135,5,Check food/donations,0.11,854.72,-1275.12,3685.77,0.58,0.42,1,1,1,Warning
2012-11-01,71,9,71,9,152545,118206,34339,62,Rice,62,95914,Fire,None,0,Water,28779,7,Check food/donations,0.13,2148.52,483.65,2070.21,0.87,0.13,1,0,0,Warning
2018-07-19,57,96,57,26,198549,137093,61456,0,None,0,0,None,None,0,Internet,19557,5,Stable,0.46,3483.32,1078.18,2748.25,0.0,1.68,0,0,0,Good
2024-09-19,47,91,47,60,45197,104331,-59134,0,None,0,0,Power Outage,None,0,Water,59420,3,Check food/donations,1.28,961.64,-1258.17,3484.06,0.0,1.94,1,0,1,Warning
2012-02-04,22,45,22,45,155243,106988,48255,0,None,0,0,None,None,0,Internet,34923,3,Stable,2.05,7056.5,2193.41,6450.5,0.0,2.05,0,0,0,Good
2022-11-20,42,17,42,15,114651,103823,10828,25,Vegetables,25,52175,None,None,0,Water,22734,10,Check food/donations,0.36,2729.79,257.81,3013.26,0.6,0.4,0,0,0,Warning
2018-07-28,28,120,28,51,55651,148839,-93188,0,None,0,0,None,Diarrhea,25927,Electricity,22432,8,Check food/donations,1.82,1987.54,-3328.14,7042.79,0.0,4.29,0,1,0,Warning
2018-02-03,50,16,50,16,34256,30554,3702,34,Rice,34,80716,Power Outage,None,0,Gas,57751,8,Check food/donations,0.32,685.12,74.04,1766.1,0.68,0.32,1,0,1,Warning
2010-04-02,22,5,22,5,136800,147401,-10601,17,Maize Flour,17,32402,None,None,0,Gas,24651,8,Check food/donations,0.23,6218.18,-481.86,7820.55,0.77,0.23,0,0,0,Warning
2019-02-12,68,108,68,68,153085,96972,56113,0,None,0,0,None,None,0,Water,23271,10,Stable,1.0,2251.25,825.19,1768.28,0.0,1.59,0,0,0,Good
2017-10-20,79,11,79,11,169043,28252,140791,68,Vegetables,68,104856,None,None,0,Internet,20713,5,Check food/donations,0.14,2139.78,1782.16,619.81,0.86,0.14,0,0,0,Warning
2020-05-03,86,68,86,28,123045,19450,103595,18,Maize Flour,18,32076,None,Malaria,14142,Water,55670,8,Check food/donations,0.33,1430.76,1204.59,1037.93,0.21,0.79,0,1,1,Warning
2022-10-12,88,67,88,57,146475,33600,112875,21,Maize Flour,21,45717,None,Flu,19361,Electricity,38818,4,Check food/donations,0.65,1664.49,1282.67,1042.94,0.24,0.76,0,1,0,Warning
2023-11-28,66,26,66,5,55947,139481,-83534,40,Rice,40,99000,Fire,None,0,Electricity,15345,7,Check food/donations,0.08,847.68,-1265.67,2345.85,0.61,0.39,1,0,0,Warning
2012-02-13,87,76,87,32,104484,96510,7974,11,Maize Flour,11,20141,Power Outage,None,0,Water,53151,5,Check food/donations,0.37,1200.97,91.66,1720.24,0.13,0.87,1,0,1,Warning
2016-07-08,88,39,88,39,58270,62868,-4598,49,Maize Flour,49,83594,Fire,None,0,Water,46612,9,Check food/donations,0.44,662.16,-52.25,1244.09,0.56,0.44,1,0,1,Warning
